doc_id,title,year,doi,source,keywords,cluster_id,tema_auto
789ec0a6f25e,GEFSv12 Reforecast Dataset for Supporting Subseasonal andHydrometeorological Applications,2021.0,10.1175/MWR-D-21-0245.1,rclone_drive,Hindcast; Model evaluation/performance; Ensembles,2,"Tema 2: climate, change, land, water"
3204e5243568,Vol.: (0123456789)1 3,2022.0,10.1007/s10661-022-10853-8,rclone_drive,NDVI; Greening trend; Climate,2,"Tema 2: climate, change, land, water"
359bfa1f71d8,The one that did not get away: individual assignmentusing microsatellite data detects a case of  shingcompetition fraud,1998.0,10.1098/rspb.2000.1197,rclone_drive,individual assignment; microsatellites; stock identi¢cation; salmon; forensics,0,"Tema 0: research, environmental, systems, change"
48a79114aa57,ArticleIntegration of Abandoned Lands in Sustainable Agriculture:The Case of Terraced Landscape Re-Cultivation inMediterranean Island Conditions,2021.0,10.3390/land10050457,rclone_drive,terrace landscape; land abandonment; climate-smart agriculture; sustainability; digi,2,"Tema 2: climate, change, land, water"
c77cf49ed612,ORIGINAL ARTICLEDominance of sulfur-fueled iron oxide reduction inlow-sulfate freshwater sediments,2015.0,10.1038/ismej.2015.50;,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
7496378bdbd8,"Atmos. Chem. Phys., 18, 10433–10457, 2018https://doi.org/10.5194/acp-18-10433-2018© Author(s) 2018. This work is distributed underthe Creative Commons Attribution 4.0 License.",2018.0,10.5194/acp-18-10433-2018,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
eb53b668958b,Southern Ocean Decadal Variability and Predictability,2017.0,10.1007/s40641-017-0068-8,rclone_drive,Southern Ocean; Climate trends; Internal variability; Atmosphere-ice-ocean,4,"Tema 4: aerosol, ocean, ozone, surface"
2654114a5cbb,ORIGINAL RESEARCHpublished: 29 September 2020doi: 10.3389/fsufs.2020.568743,2020.0,10.3389/fsufs.2020.568743,rclone_drive,sustainable food systems professionals; curriculum development (education); curriculum assessment,0,"Tema 0: research, environmental, systems, change"
db684d73962e,"CLIMATE RESEARCHClim ResVol. 40: 175–186, 2009doi: 10.3354/cr00808Published December 10",2009.0,10.3354/cr00808,rclone_drive,Vulnerability; Health; Climate change; Assessment; Brazil; Methods,2,"Tema 2: climate, change, land, water"
2aef599eccda,Please cite the Published Version,2018.0,10.1109/TMC.2018.2828820,rclone_drive,IP-over-ICN; Mobile IP; Proxy MIPv6; LTE; GPRS; Handover,0,"Tema 0: research, environmental, systems, change"
81fbb032d507,"Hydrol. Earth Syst. Sci., 21, 1051–1062, 2017www.hydrol-earth-syst-sci.net/21/1051/2017/doi:10.5194/hess-21-1051-2017© Author(s) 2017. CC Attribution 3.0 License.",2017.0,10.5194/hess-21-1051-2017,rclone_drive,,2,"Tema 2: climate, change, land, water"
58c808c7bef6,ArticleUltraviolet Imaging with Low Cost SmartphoneSensors: Development and Application of aRaspberry Pi-Based UV Camera,2016.0,10.3390/s16101649,rclone_drive,UV camera; UV imaging; smartphone sensor technology; sulphur dioxide emissions,4,"Tema 4: aerosol, ocean, ozone, surface"
fde3f7c5380b,Using Sea Level Rise Projections for Urban Planning inAustralia,2004.0,10.2112/1551-,rclone_drive,,2,"Tema 2: climate, change, land, water"
717132b27229,ArticleVegetated Ditch Habitats Provide Net Nitrogen Sinkand Phosphorus Storage Capacity in AgriculturalDrainage Networks Despite Senescent Plant Leaching,2020.0,10.3390/w12030875,rclone_drive,nitrogen; denitriﬁcation; phosphorus; vegetated ditches; agriculture,2,"Tema 2: climate, change, land, water"
0bb458cfb6ee,"ArticleSustainable Measures for Mitigation of FloodingHazards: A Case Study in Shanghai, China",2017.0,10.3390/w9050310,rclone_drive,global warming; sea level variations; torrential rainfalls; ﬂooding hazards; Shanghai,2,"Tema 2: climate, change, land, water"
38ccd694fb55,"Atmos. Meas. Tech., 3, 569–578, 2010www.atmos-meas-tech.net/3/569/2010/doi:10.5194/amt-3-569-2010© Author(s) 2010. CC Attribution 3.0 License.",2010.0,10.5194/amt-3-569-2010,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
7ca6707f5ee6,"ArticleHydropower Future: Between Climate Change,Renewable Deployment, Carbon and Fuel Prices",2018.0,10.3390/w10091197,rclone_drive,water-energy-nexus; hydropower; climate change adaptation; electricity market,2,"Tema 2: climate, change, land, water"
e730383a9da2,RESEARCH ARTICLEPlastic response of the oyster Ostrea chilensisto temperature and pCO2 within the presentnatural range of variability,2020.0,10.1371/journal.pone.0234994,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
4f1b5490c3a9,CLCWeb: Comparative Literature and Culture CLCWeb: Comparative Literature and Culture,2014.0,10.7771/1481-4374.2576,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
8b8512baf995,"Clim. Past, 16, 1889–1899, 2020https://doi.org/10.5194/cp-16-1889-2020© Author(s) 2020. This work is distributed underthe Creative Commons Attribution 4.0 License.",2020.0,10.5194/cp-16-1889-2020,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
18ffecaa2c85,ArticlePixel- vs. Object-Based Landsat 8 Data Classiﬁcation in GoogleEarth Engine Using Random Forest: The Case Study of MaiellaNational Park,2021.0,10.3390/rs13122299,rclone_drive,Google Earth Engine (GEE); land use land cover (LULC); Landsat 8; object-oriented,2,"Tema 2: climate, change, land, water"
bbd4ce8cddd8,"Cross comparisons of O3 and NO2 measured by the atmosphericENVISAT instruments GOMOS, MIPAS, and SCIAMACHY",2004.0,10.1016/j.asr.2005.04.005,rclone_drive,ENVISAT; Stratosphere; Ozone; NO2; Satellite cross comparison,4,"Tema 4: aerosol, ocean, ozone, surface"
ba779098f040,"Citation: Miguel, I.; Coelho, A.;",2024.0,10.3390/su16010105,rclone_drive,involvement with vegan products; personal and eco-motivated determinants; consumer,1,"Tema 1: species, marine, different, ecosystem"
46c65920c894,LETTER • OPEN ACCESS,2015.0,10.1088/1748-9326/10/10/105007,rclone_drive,climate policy; climate stabilization; UNFCCC; greenhouse gases; carbon dioxide; global goal; climate change,4,"Tema 4: aerosol, ocean, ozone, surface"
6a62dd4f7fea,Characterizing Spatiotemporal Dynamics of Anthropogenic Heat Fluxes: A 20–year 1,1995.0,10.1016/j.envpol.2019.03.113,rclone_drive,Anthropogenic heat; Human activities; Spatiotemporal dynamics; Nighttime light data,2,"Tema 2: climate, change, land, water"
04567f648f04,ORIGINAL RESEARCHpublished: 19 November 2019doi: 10.3389/fmars.2019.00699,2019.0,10.3389/fmars.2019.00699,rclone_drive,pH up-regulation; ocean acidiﬁcation; Balanophyllia europaea; Mediterranean Sea; boron; calcifying,0,"Tema 0: research, environmental, systems, change"
575edc9ca202,"Forests 2015, 6, 533-560; doi:10.3390/f6030533 forests",2015.0,10.3390/f6030533,rclone_drive,biomass; land use change; impact assessment; regional planning; decision,2,"Tema 2: climate, change, land, water"
4fb20e6f5214,"Citation for published version:Kershaw, TJ, Sanderson, M, Coley, D & Eames, M 2010, 'Estimation of the urban heat island for UK climatechange projections', Building Services Engineering Research and Technology, vol. 31, no. 3, pp. 251-263.https://doi.org/10.1177/0143624410365033",2010.0,10.1177/0143624410365033,rclone_drive,heat island; urban; climate change; UKCP09; weather files,2,"Tema 2: climate, change, land, water"
5f27d6c0cb3d,REVIEWpublished: 05 October 2021doi: 10.3389/fsufs.2021.684318,2021.0,10.3389/fsufs.2021.684318,rclone_drive,aging; antioxidant; bioactive compounds; millets; natural products; phytochemicals,0,"Tema 0: research, environmental, systems, change"
782127a1684b,REVIEWFrom climate to weather reconstructions,2022.0,10.1371/journal.pclm.0000034,rclone_drive,,2,"Tema 2: climate, change, land, water"
27a6e095d6f2,Artificial Intelligence–Based Traditional Chinese Medicine AssistiveDiagnostic System: Validation Study,2017.0,10.2196/17608,rclone_drive,traditional Chinese medicine; TCM; disease diagnosis; syndrome prediction; syndrome differentiation; natural language processing,0,"Tema 0: research, environmental, systems, change"
74a406890e2b,Vol.:(0123456789)1 3,2023.0,10.1007/s00338-023-02401-8,rclone_drive,Phenotypic plasticity; Coral,4,"Tema 4: aerosol, ocean, ozone, surface"
febfebd8836c,"Proceedings of the 10m ASAT Conference, 13-15 May 2003 Paper CT-3 829",2003.0,,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
64136aa7f080,"Citation: Vargin, P.N.; Koval, A.V.;",2021.0,10.3390/atmos13101550,rclone_drive,Arctic stratosphere; planetary waves; ozone layer; stratospheric warming; final stratospheric,4,"Tema 4: aerosol, ocean, ozone, surface"
927a636512ea,"In a recent report it was suggested that the risk of cancer affecting various tissues was a function of their number of stem cell divisions [1]. Basically it was a correlative study relating an estimated number of stem cell divisions in tissues of interest over a subjects’ lifetime to the variation in incidence of cancer in these tissues. The authors concluded that excluding inherited and environmentally-induced cancers, the risk of experiencing DNA mutations conducive to malignant change in these cancers was related to the number of stem cell divisions over a lifetime.",2015.0,10.14312/2052-4994.2015-15,rclone_drive,stochastic events; biological evolution; cancer prime movers; epigenetic events; malignant cell clones,4,"Tema 4: aerosol, ocean, ozone, surface"
2444e997d44f,International Journal ofEnvironmental Researchand Public Health,2019.0,10.3390/ijerph16091583,rclone_drive,climate change; mental health; adaptation; extreme weather; adaptive capacity,2,"Tema 2: climate, change, land, water"
1fbee73823ad,University of Wollongong University of Wollongong Research Online Research Online,2013.0,,rclone_drive,Keywords,0,"Tema 0: research, environmental, systems, change"
d643ba93d9e8,"Geosci. Instrum. Method. Data Syst., 5, 75–84, 2016www.geosci-instrum-method-data-syst.net/5/75/2016/doi:10.5194/gi-5-75-2016© Author(s) 2016. CC Attribution 3.0 License.",2016.0,10.5194/gi-5-75-2016,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
7a1d657c42f8,"The Journal of Language, Technology & Entrepreneurship in Africa, Vol. 2. No.1. 2010, ISSN 1998-1279",2010.0,,rclone_drive,Solid waste management; open dumpsite; policies; legislature,0,"Tema 0: research, environmental, systems, change"
67c61be2479f,"Themed Issue: Drug Addiction - From Basic Research to TherapiesGuest Editors - Rao Rapaka and Wolfgang Sadée Drug Discovery From Natural Sources Submitted: January 24 , 2006 ; Accepted: February 19 , 2006; Published: April 14, 2006 Young-Won Chin, 1 Marcy J. Balunas , 1 , 2 Hee Byung Chai , 1 and A. Douglas Kinghorn 1",2006.0,,rclone_drive,,1,"Tema 1: species, marine, different, ecosystem"
df306ce483a7,education sciences,2019.0,10.3390/educsci10020028,rclone_drive,geography education; sustainability education; education for sustainable development,0,"Tema 0: research, environmental, systems, change"
9aecaf97802c,Multilateral Trade Measures in a Post-2012 Climate Change Regime?: What Can Be Taken from the Montreal Protocol and the WTO?,2009.0,,rclone_drive,Post-2012 climate negotiations; Trade-related measures; Lieberman-Warner bill,2,"Tema 2: climate, change, land, water"
faf0546754cd,Knowledge Based Techniques to Increase the Flexibility ofWorkﬂow Management1,1997.0,,rclone_drive,Ad-hoc workﬂow; ﬂexible workﬂows; traceability; project coordination; dependency management,0,"Tema 0: research, environmental, systems, change"
e96acfecddf1,1Scientific Reports | 7: 14141 | DOI:10.1038/s41598-017-14192-4,2017.0,10.1038/s41598-017-14192-4,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
717345829d63,"Vol. 152: 51-66, 1997 MARINE ECOLOGY PROGRESS SERIES Mar Ecol Prog Ser ' Published June 26",1997.0,,rclone_drive,Phytoplankton . Chlorophyll . Modelling . Carbon . Seasonal . Latitudinal,4,"Tema 4: aerosol, ocean, ozone, surface"
318bc9c90cbd,"ArticleHydrological, Environmental and Taxonomical Heterogeneityduring the Transition from Drying to Flowing Conditions in aMediterranean Intermittent River",2021.0,10.3390/biology10040316,rclone_drive,intermittent rivers and ephemeral streams; temporary rivers; TREHS Tool; aquatic,1,"Tema 1: species, marine, different, ecosystem"
4ed7b37df746,Vol.:(0123456789)1 3,2019.0,10.1007/s13202-021-01102-8,rclone_drive,Pre-salt; Additional oil; CO2 geosequestration; Climate change,0,"Tema 0: research, environmental, systems, change"
f6c82aa7c923,"Abstract—There are many signals of the impacts of global climate on pedestrian wind and thermal comfort, citizen health by exposure to the climate and air pollution concentrations and building energy demand energy. We have studied direct effects of the two future (2030, 2050 and 2100) climate projections, IPCC RCP 4.5 (stabilization emission scenario) and RCP 8.5 (little effort to reduce emissions), respect to present (2011), over three European cities: Madrid, Milan and London with very high spatial resolution: 50 meters. Climatic variables and air pollution concentrations are dynamically downscaled from 1º to 50m using a computational dynamical downscaling modelling system. The outputs of the Community Earth System Model (CESM) and its coupling with Weather Research and Forecasting and Chemical (WRF/Chem) model (25 km, 5km and 1km spatial resolutions) provides present and future climate scenarios. The output from the WRF/Chem model at 1 km resolution is used to drive a micro-scale computational fluid dynamics model, MICROSYS (50 m). The methodology to estimate percentages of climate/pollution-related deaths and hospital admissions due to global climate are based on epidemiologic analysis of weather/air pollution and health data to characterize and quantify mortality/morbidity associations. Building energy simulations are implemented with the EnergyPlus model using buildings prototypes which are based on ASHRAE 90.1 Prototype Building Modeling Specifications. Also urban comfort (wind, thermal) indicators from a pedestrian point of view are calculated. We propose to use the Dutch wind nuisance standard (NEN 8100) which applies a discomfort threshold for the hourly mean modeled wind speed. The physiological equivalent temperature (PET) is calculated every grid cell as index of the urban thermal comfort. This work is part of the European project DECUMANUS We have identified the highlight areas with elevated exposure to global climate from different point of views: comfort, health and energy; this information can be used to prepare plans and implement adaptations to reduce effects of climate change on the citizen and building energy demand.",2030.0,10.18178/ijesd.2017.8.3.949,rclone_drive,Climate change; energy demand; health,2,"Tema 2: climate, change, land, water"
c4aa21dda87a,ArticleFlood-Landscape Ecological Risk Assessment underthe Background of Urbanization,2019.0,10.3390/w11071418,rclone_drive,urbanization; landscape pattern; HEC-HMS hydrological model; statistical analysis,2,"Tema 2: climate, change, land, water"
88d7f448dac2,ArticleHandling of Human-Geosphere Intersections,2015.0,10.3390/geosciences6010003,rclone_drive,global environmental change; education and ethics; public engagement; social resilience,0,"Tema 0: research, environmental, systems, change"
35d205b1e196,"Ocean Sci., 14, 1207–1221, 2018https://doi.org/10.5194/os-14-1207-2018© Author(s) 2018. This work is distributed underthe Creative Commons Attribution 4.0 License.",2018.0,10.5194/os-14-1207-2018,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
39ba721ce0e3,General Rights Copyright and moral rights for the publications made accessible in the public portal are retained by the authors and/or other copyright owners and it is a condition of accessing publications that users recognize and abide by the legal requirements associated with these rights.,2017.0,10.1080/09644010701211676,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
dd33201dbf42,(page number not for citation purposes),2007.0,10.1186/1467-4866-8-13,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
3e050bafcd5a,ArticleWater Quality Assessment and Pollution SourceIdentiﬁcation of the Eastern Poyang Lake BasinUsing Multivariate Statistical Methods,2015.0,10.3390/su8020133,rclone_drive,water pollution; spatio-temporal variation; pollution source identiﬁcation; Eastern,2,"Tema 2: climate, change, land, water"
b59f7fa1cb64,The Skull beneath the Skin:Entity-Relationship Models of Information Artefacts,1994.0,,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
0a98b8d12eb2,"January 1991 M. Shiobara, T. Hayasaka, T. Nakajima and M. Tanaka 57",1991.0,,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
631201ed1b20,"This is a post-refereeing final draft. When citing, please refer to the published version: Cohen, E. and Cohen, S.A. (2012). Current sociological theories and issues in tourism. Annals of Tourism Research, 39(4), 2177-2202. DOI: 10.1016/j.annals.2012.07.009",2012.0,10.1016/j.annals.2012.07.009,rclone_drive,social trends; authenticity; mobilities; performativity; actor-network,0,"Tema 0: research, environmental, systems, change"
e0415dad28da,THE ENDS OF THE WORLD: INTERNATIONAL RELATIONS AND THE,2017.0,,rclone_drive,Anthropocene; IR theory; nature; humanness; security; extinction; risk; safety,0,"Tema 0: research, environmental, systems, change"
3e6db4e991ff,Parks Stewardship Forum,2024.0,10.5070/P540162937,rclone_drive,,2,"Tema 2: climate, change, land, water"
323ecad637ca,HAL Id: hal-01496468,2022.0,10.1002/2013jc009533,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
b3ad5eb05733,Please note that this is an author-produced PDF of an article accepted for publication following peer review. The definitive,2016.0,10.1016/j.jprot.2015.12.001,rclone_drive,Crassostrea gigas; Ocean acidification; Larval development; ATP synthase; GAPDH,4,"Tema 4: aerosol, ocean, ozone, surface"
83e42bacf462,"JOURNAL OF OCULAR PHARMACOLOGY AND THERAPEUTICSVolume 24, Number 5, 2008© Mary Ann Liebert, Inc.DOI: 10.1089/jop.2008.0035",2008.0,10.1089/jop.2008.0035,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
de179e426189,Aqueous Phase Methylation as a Potential Source of Methylmercury in,2075.0,,rclone_drive,mercury; abiotic; atmosphere; precipitation; photodecomposition,2,"Tema 2: climate, change, land, water"
cf47f91bd735,"Laboratory Observations and Simulations of Phase Reddening$,$$",1963.0,10.1016/j.icarus.2014.06.010,rclone_drive,Spectrophotometry; Regoliths; Mineralogy; Radiative transfer,4,"Tema 4: aerosol, ocean, ozone, surface"
b0ae02083d81,"Biogeosciences, 11, 2871–2882, 2014www.biogeosciences.net/11/2871/2014/doi:10.5194/bg-11-2871-2014© Author(s) 2014. CC Attribution 3.0 License.",2014.0,10.5194/bg-11-2871-2014,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
9d473678b613,This is a repository copy of Desertification and development: Some broader contexts.,2036.0,10.1016/j.jaridenv.2021.104575,rclone_drive,desertification; subsistence agriculture; human potential,2,"Tema 2: climate, change, land, water"
e39ef59c2f79,Submitted Manuscript: Confidential,1971.0,,rclone_drive,,2,"Tema 2: climate, change, land, water"
4c71e5310e82,Climate Change and Risk of Leishmaniasis in NorthAmerica: Predictions from Ecological Niche Models ofVector and Reservoir Species,2020.0,10.1371/journal.pntd.0000585,rclone_drive,,1,"Tema 1: species, marine, different, ecosystem"
1ccf3a348f0e,NBER WORKING PAPER SERIES,2012.0,,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
16bda1b3a9c3,Estimation of acidifying deposition in Europe,1990.0,,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
2cb357fad891,"Biogeosciences, 9, 3757–3776, 2012www.biogeosciences.net/9/3757/2012/doi:10.5194/bg-9-3757-2012© Author(s) 2012. CC Attribution 3.0 License.",2012.0,10.5194/bg-9-3757-2012,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
17b46ebb66d4,Towards the improvements of simulating the chemicaland optical properties of Chinese aerosols using an onlinecoupled model  CUACE/Aero,2011.0,10.3402/tellusb.v64i0.18965,rclone_drive,CUACE/Aero; on-line coupled model; aerosol; AOD,4,"Tema 4: aerosol, ocean, ozone, surface"
f2354ae68961,"Forests 2014, 5, 2016-2036; doi:10.3390/f5082016 forests",2014.0,10.3390/f5082016,rclone_drive,adaptation; mitigation; synthesis; Indonesia; Vietnam,2,"Tema 2: climate, change, land, water"
05c566462c35,,2022.0,10.3390/microorganisms10050838,rclone_drive,abandoned mining sites; Plant Growth-Promoting Rhizobacteria; heavy metal-tolerant,1,"Tema 1: species, marine, different, ecosystem"
5bba8ca8389b,ArticleFeasibility Study of Mass-Timber Cores for the UBCTall Wood Building,2018.0,10.3390/buildings8080098,rclone_drive,student residence; cross-laminated timber; laminated-veneer lumber; inter-story drift,0,"Tema 0: research, environmental, systems, change"
bae3c9eed700,"MARINE ECOLOGY PROGRESS SERIESMar Ecol Prog SerVol. 504: 59–72, 2014doi: 10.3354/meps10746Published May 14",2014.0,10.3354/meps10746,rclone_drive,Mytilus californianus; Carbon isotopes; Compound-specific isotope analysis,1,"Tema 1: species, marine, different, ecosystem"
d5276f4fcbf8,ArticleEmotional Performance of a Low-Cost Eco-Friendly ProjectBased Learning Methodology for Science Education: AnApproach in Prospective Teachers,2021.0,10.3390/su13063385,rclone_drive,project-based learning; science education; preservice teacher; emotions; active learning,0,"Tema 0: research, environmental, systems, change"
388182630734,"Soil erosion and sediment redistribution are important geo -mor pho logic processes during the Holocene in many West- andCentral European catchments. An important component ofsediment redistribution is (net) floodplain deposition, whichprovides a buffer between hillslope soil erosion and downstreamsediment delivery at different spatial and temporal scales (e.g.Trimble, 2010). In many catchments floodplain deposition hasvaried during the Holocene, which is often attributed to changes",2010.0,10.1017/S0016774600000652,rclone_drive,Belgium; climate change; dating; fluvial architecture; Holocene; land use change,2,"Tema 2: climate, change, land, water"
cf58d1360f59,"Citation: Al-Kindi, K.M.; Alqurashi,",2023.0,10.3390/rs15071787,rclone_drive,land cover; land use; spatial analysis; remote sensing; aﬂaj; Oman,2,"Tema 2: climate, change, land, water"
42855afc7fa4,"Atmos. Chem. Phys., 12, 9187–9199, 2012www.atmos-chem-phys.net/12/9187/2012/doi:10.5194/acp-12-9187-2012© Author(s) 2012. CC Attribution 3.0 License.",2012.0,10.5194/acp-12-9187-2012,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
245d47b30428,"The Risk of Earth Destabilization (RED) index, aggregating the",2018.0,,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
48aaeb51f0d1,"Geosci. Model Dev., 10, 2447–2470, 2017https://doi.org/10.5194/gmd-10-2447-2017© Author(s) 2017. This work is distributed underthe Creative Commons Attribution 3.0 License.",2017.0,10.5194/gmd-10-2447-2017,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
10ffc29f5560,"Atmos. Chem. Phys., 20, 13521–13539, 2020https://doi.org/10.5194/acp-20-13521-2020© Author(s) 2020. This work is distributed underthe Creative Commons Attribution 4.0 License.",2020.0,10.5194/acp-20-13521-2020,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
f12e121bdd4f,City-regionalism and (re)framing the urban question in China,2022.0,10.1177/27541223221116062,rclone_drive,the urban question; city-regionalism; planning; governance; China,2,"Tema 2: climate, change, land, water"
01470ef8a07b,Modern Pathologyhttps://doi.org/10.1038/s41379-018-0031-9,2017.0,10.1038/s41379-018-0031-9,rclone_drive,,1,"Tema 1: species, marine, different, ecosystem"
665d4788376f,1. Introduction,2002.0,10.1029/2020JA028671,rclone_drive,,2,"Tema 2: climate, change, land, water"
f89be8cffe97,"Atmos. Chem. Phys., 8, 251–264, 2008www.atmos-chem-phys.net/8/251/2008/© Author(s) 2008. This work is licensedunder a Creative Commons License.",2008.0,,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
4f43a66332bd,"Biogeosciences, 8, 1745–1754, 2011www.biogeosciences.net/8/1745/2011/doi:10.5194/bg-8-1745-2011© Author(s) 2011. CC Attribution 3.0 License.",2011.0,10.5194/bg-8-1745-2011,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
730088fdf1e2,A round-trip ticket: the importance of release processesfor in-stream nutrient spiraling,1979.0,10.1086/679015.,rclone_drive,streams; nutrient spiraling; release; uptake; nitrogen; phosphorus,2,"Tema 2: climate, change, land, water"
a1aa220f7fb4,Assessing the impact of bivalve aquaculture on the carbon circular 1,2019.0,,rclone_drive,Bivalve shells; renewable calcium carbonate; carbon footprint; inertization time,4,"Tema 4: aerosol, ocean, ozone, surface"
c6d142af80e5,HAL Id: hal-01366496,2016.0,10.1002/2016JD025020,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
17c5af9a0740,Vol.:(0123456789),2021.0,10.1007/s11229-020-02742-9,rclone_drive,Counterfactuals; Counterfactual scepticism; Ceteris paribus laws,0,"Tema 0: research, environmental, systems, change"
72a007792c8b,Metaplasticity and the boundaries of social cognition: exploringscalar transformations in social interaction and intersubjectivity,2018.0,10.1007/s11097-018-9601-z,rclone_drive,Material Engagement Theory . Enactivism . Intersubjectivity . Social,0,"Tema 0: research, environmental, systems, change"
cdc4be50ecb3,Tilburg University,2009.0,10.1007/s10640-009-9271-y,rclone_drive,Climate change; Environmental policy; Technological change,2,"Tema 2: climate, change, land, water"
31f611a7bd41,Meso-scale eects of tropical deforestation in Amazonia:preparatory LBA modelling studies,1998.0,,rclone_drive,Atmospheric composition and structure,4,"Tema 4: aerosol, ocean, ozone, surface"
78764899f1ce,Connectivity within and among a Network of TemperateMarine Reserves,2011.0,10.1371/journal.pone.0020168,rclone_drive,,1,"Tema 1: species, marine, different, ecosystem"
ebeff3138adf,"Atmos. Chem. Phys., 10, 11707–11735, 2010www.atmos-chem-phys.net/10/11707/2010/doi:10.5194/acp-10-11707-2010© Author(s) 2010. CC Attribution 3.0 License.",2010.0,10.5194/acp-10-11707-2010,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
8d7bc6081b85,LCA FOR ENERGY SYSTEMS AND FOOD PRODUCTS,2019.0,10.1007/s11367-020-01750-8,rclone_drive,(DRF) . Lifecycle impact assessment method based on endpoint modeling (LIME); Responsible editor: Masaharu Motoshita; * Koji Tokimatsu; tokimatsu.k.ac@m.titech.ac.jp; Tokyo Institute of Technology; 4259 Nagatsuta; Midori-ku; Yokohama; Kanagawa 226-8503; Japan; National Institute of Advanced Industrial Science and Technology; 1-2-1; Namiki; Tsukuba; Ibaraki 305-8564,0,"Tema 0: research, environmental, systems, change"
f1f51368d2e0,The European Proceedings of Social and Behavioural Sciences,2020.0,10.15405/epsbs.2020.10.05.81,rclone_drive,Environmental culture; environmental values; digitalization; globalization,0,"Tema 0: research, environmental, systems, change"
27c2b37db26b,"Generated using the official AMS LATEX template v6.1 two-column layout. This work has been submitted forpublication. Copyright in this work may be transferred without further notice, and this version may no longer beaccessible.",2004.0,,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
8178d5725b32,Prefrontal–Temporal Circuitry for Episodic Encoding andSubsequent Memory,1996.0,,rclone_drive,declarative memory; explicit memory; fMRI; neu,0,"Tema 0: research, environmental, systems, change"
2142004daa87,"DOI: 10.1007/s11099-015-0150-1 PHOTOSYNTHETICA 53 (4): 506-518, 2015",2015.0,10.1007/s11099-015-0150-1,rclone_drive,cadmium; chlorophyll; gas exchange; lipid peroxidation; proline,1,"Tema 1: species, marine, different, ecosystem"
cd6257af5a35,Institutional provision of the management of innovative activity and of regional scientific and technological cooperation in the European Union,2020.0,,rclone_drive,innovation; innovation activity; region; risks,0,"Tema 0: research, environmental, systems, change"
a9e2d525d739,"J Clinic Toxicol Heavy Metal Toxicity ISSN: 2161-0495 JCT, an open access journal",2012.0,10.4172/2161-0495.S3-005,rclone_drive,Cadmium; Lead; Macrophages; Mercury; Neutrophils,1,"Tema 1: species, marine, different, ecosystem"
1811788cc9ee,DeepTrax: Embedding Graphs of FinancialTransactions,1907.0,,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
2c998f3c97b7,Economic Analysis and Policy 66 (2020) 293–314,2020.0,10.1016/j.eap.2020.05.003,rclone_drive,Data Envelopment Analysis,0,"Tema 0: research, environmental, systems, change"
7818a34fb576,"Hydrological Research Letters 15(3), 50–57 (2021)Published online in J-STAGE (www.jstage.jst.go.jp/browse/hrl). DOI: 10.3178/hrl.15.50",2021.0,10.3178/hrl.15.50,rclone_drive,global rivers; water pollution; nitrogen,2,"Tema 2: climate, change, land, water"
a22a157b0a90,"ONCOLOGY REPORTS 28: 1293-1300, 2012",2012.0,10.3892/or.2012.1927,rclone_drive,miR-20a; miR-106b; microRNA; brainstem glioma,1,"Tema 1: species, marine, different, ecosystem"
ca06ea623f21,Vol.:(0123456789)1 3,2022.0,10.1007/s10040-022-02498-1,rclone_drive,Stable isotopes; Groundwater flow; Conceptual models; Haiti; Island hydrology,2,"Tema 2: climate, change, land, water"
e3a24dddeec4,LAND-USE SYSTEMS AFFECT ARCHAEAL COMMUNITY STRUCTURE AND FUNCTIONAL... 1527,2011.0,,rclone_drive,soil microbial ecology; soil microbiology; microbial diversity; land use,2,"Tema 2: climate, change, land, water"
